"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.059,"1",1,"Ok",-2.31860660412522,0,"bdl"
"2","A05",0.057,"1",1,"Ok",-2.50048275769156,0,"bdl"
"3","A06",0.061,"1",1,"Ok",-2.13673045055887,0,"bdl"
"4","A07",0.33,"9",1,"Ok",22.3256122041144,22.3256122041144,"Within_Range"
"5","A08",0.32,"9",1,"Ok",21.4162314362827,21.4162314362827,"Within_Range"
"6","A09",0.351,"9",1,"Ok",24.2353118165611,24.2353118165611,"Within_Range"
"7","A10",0.209,"14",1,"Ok",11.3221049133506,11.3221049133506,"Within_Range"
"8","A11",0.191,"14",1,"Ok",9.68521953125351,9.68521953125351,"Within_Range"
"9","A12",0.208,"14",1,"Ok",11.2311668365674,11.2311668365674,"Within_Range"
"10","B04",0.058,"2",1,"Ok",-2.40954468090839,0,"bdl"
"11","B05",0.057,"2",1,"Ok",-2.50048275769156,0,"bdl"
"12","B06",0.054,"2",1,"Ok",-2.77329698804108,0,"bdl"
"13","B10",0.245,"15",1,"Ok",14.5958756775448,14.5958756775448,"Within_Range"
"14","B11",0.299,"15",1,"Ok",19.5065318238361,19.5065318238361,"Within_Range"
"15","B12",0.266,"15",1,"Ok",16.5055752899914,16.5055752899914,"Within_Range"
"16","C04",0.34,"3",1,"Ok",23.2349929719462,23.2349929719462,"Within_Range"
"17","C05",0.416,"3",1,"Ok",30.1462868074672,30.1462868074672,"Within_Range"
"18","C06",0.425,"3",1,"Ok",30.9647294985158,30.9647294985158,"Within_Range"
"19","C07",0.328,"9 Dup",1,"Ok",22.1437360505481,22.1437360505481,"Within_Range"
"20","C08",0.363,"9 Dup",1,"Ok",25.3265687379591,25.3265687379591,"Within_Range"
"21","C09",0.326,"9 Dup",1,"Ok",21.9618598969818,21.9618598969818,"Within_Range"
"22","C10",0.069,"16",1,"Ok",-1.40922583629349,0,"bdl"
"23","C11",0.067,"16",1,"Ok",-1.59110198985984,0,"bdl"
"24","C12",0.069,"16",1,"Ok",-1.40922583629349,0,"bdl"
"25","D04",0.057,"4",1,"Ok",-2.50048275769156,0,"bdl"
"26","D05",0.057,"4",1,"Ok",-2.50048275769156,0,"bdl"
"27","D06",0.061,"4",1,"Ok",-2.13673045055887,0,"bdl"
"28","D10",0.111,"1 Spike",1,"Ok",2.41017338859974,2.41017338859974,"Within_Range"
"29","D11",0.191,"1 Spike",1,"Ok",9.68521953125351,9.68521953125351,"Within_Range"
"30","D12",0.102,"1 Spike",1,"Ok",1.59173069755119,1.59173069755119,"Within_Range"
"31","E04",0.07,"5",1,"Ok",-1.31828775951032,0,"bdl"
"32","E05",0.071,"5",1,"Ok",-1.22734968272715,0,"bdl"
"33","E06",0.07,"5",1,"Ok",-1.31828775951032,0,"bdl"
"34","E07",0.127,"10",1,"Ok",3.86518261713049,3.86518261713049,"Within_Range"
"35","E08",0.15,"10",1,"Ok",5.95675838314345,5.95675838314345,"Within_Range"
"36","E09",0.145,"10",1,"Ok",5.50206799922759,5.50206799922759,"Within_Range"
"37","E10",0.183,"10 Spike",1,"Ok",8.95771491698813,8.95771491698813,"Within_Range"
"38","E11",0.195,"10 Spike",1,"Ok",10.0489718383862,10.0489718383862,"Within_Range"
"39","E12",0.172,"10 Spike",1,"Ok",7.95739607237324,7.95739607237324,"Within_Range"
"40","F04",0.407,"6",1,"Ok",29.3278441164187,29.3278441164187,"Within_Range"
"41","F05",0.374,"6",1,"Ok",26.326887582574,26.326887582574,"Within_Range"
"42","F06",0.389,"6",1,"Ok",27.6909587343216,27.6909587343216,"Within_Range"
"43","F07",0.17,"11",1,"Ok",7.7755199188069,7.7755199188069,"Within_Range"
"44","F08",0.24,"11",1,"Ok",14.1411852936289,14.1411852936289,"Within_Range"
"45","F09",0.228,"11",1,"Ok",13.0499283722309,13.0499283722309,"Within_Range"
"46","G04",0.058,"7",1,"Ok",-2.40954468090839,0,"bdl"
"47","G05",0.056,"7",1,"Ok",-2.59142083447473,0,"bdl"
"48","G06",0.059,"7",1,"Ok",-2.31860660412522,0,"bdl"
"49","G07",0.23,"12",1,"Ok",13.2318045257972,13.2318045257972,"Within_Range"
"50","G08",0.286,"12",1,"Ok",18.3243368256549,18.3243368256549,"Within_Range"
"51","G09",0.242,"12",1,"Ok",14.3230614471953,14.3230614471953,"Within_Range"
"52","G10",0.07,"16 Dup",1,"Ok",-1.31828775951032,0,"bdl"
"53","G11",0.069,"16 Dup",1,"Ok",-1.40922583629349,0,"bdl"
"54","G12",0.066,"16 Dup",1,"Ok",-1.68204006664301,0,"bdl"
"55","H04",0.061,"8",1,"Ok",-2.13673045055887,0,"bdl"
"56","H05",0.061,"8",1,"Ok",-2.13673045055887,0,"bdl"
"57","H06",0.057,"8",1,"Ok",-2.50048275769156,0,"bdl"
"58","H07",0.118,"13",1,"Ok",3.04673992608194,3.04673992608194,"Within_Range"
"59","H08",0.121,"13",1,"Ok",3.31955415643146,3.31955415643146,"Within_Range"
"60","H09",0.121,"13",1,"Ok",3.31955415643146,3.31955415643146,"Within_Range"
