"Project","Region","Year","Month","Day","Site","Plot","Depth_cm","Sample_ID","Sampler_Type","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","Salinity","H2S_mean_uM","H2S_sd_uM","H2S_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","NOx_mgL","NOx_uM","NOx_flag","FE_2_mean_uM","FE_2_sd_uM","FE_2_flag","FE_3_mean_uM","FE_3_sd_uM","FE_3_flag"
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",0,0,"bdl",6018.509,169.7746,"",10.8755,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",0,0,"bdl",0,0,"bdl",0,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",783.8743,24.4502,"",0,0,"bdl",0,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",783.8743,24.4502,"",6018.509,169.7746,"",10.8755,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",783.8743,24.4502,"",0,0,"bdl",0,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",10.5257,0.3283,"",0,0,"bdl",0,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",10.5257,0.3283,"",6018.509,169.7746,"",10.8755,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",45,"MSM_202304_TR_PPR_45cm","Depth segmented peeper well",10.5257,0.3283,"",0,0,"bdl",0,4.719,0.369,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",55,"MSM_202304_TR_PPR_55cm","Depth segmented peeper well",5.2337,0.1632,"",0,0,"bdl",0,0.577,0.323,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",55,"MSM_202304_TR_PPR_55cm","Depth segmented peeper well",5.2337,0.1632,"",6565.8159,185.2134,"",11.8645,0.577,0.323,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",55,"MSM_202304_TR_PPR_55cm","Depth segmented peeper well",382.7082,11.9372,"",0,0,"bdl",0,0.577,0.323,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",55,"MSM_202304_TR_PPR_55cm","Depth segmented peeper well",382.7082,11.9372,"",6565.8159,185.2134,"",11.8645,0.577,0.323,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",65,"MSM_202304_TR_PPR_65cm","Depth segmented peeper well",386.7112,12.0621,"",6552.3956,184.8349,"",11.8402,22.267,1.196,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",65,"MSM_202304_TR_PPR_65cm","Depth segmented peeper well",386.7112,12.0621,"",81.2729,2.2926,"",0.1469,22.267,1.196,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",65,"MSM_202304_TR_PPR_65cm","Depth segmented peeper well",12.7341,0.3972,"",6552.3956,184.8349,"",11.8402,22.267,1.196,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",65,"MSM_202304_TR_PPR_65cm","Depth segmented peeper well",12.7341,0.3972,"",81.2729,2.2926,"",0.1469,22.267,1.196,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",75,"MSM_202304_TR_PPR_75cm","Depth segmented peeper well",833.8826,26.0101,"",6178.9134,174.2994,"",11.1653,5.698,0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",85,"MSM_202304_TR_PPR_85cm","Depth segmented peeper well",865.134,26.9848,"",6432.475,181.452,"",11.6235,2.991,0.231,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",95,"MSM_202304_TR_PPR_95cm","Depth segmented peeper well",841.3815,26.244,"",6137.9061,173.1426,"",11.0912,2.338,0.507,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",105,"MSM_202304_TR_PPR_105cm","Depth segmented peeper well",865.4937,26.9961,"",6308.0716,177.9428,"",11.3987,12.178,0.481,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",115,"MSM_202304_TR_PPR_115cm","Depth segmented peeper well",858.6871,26.7838,"",6215.2484,175.3244,"",11.231,25.703,0.719,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",5,"MSM_202304_WC_PPR_5cm","Depth segmented peeper well",1639.3423,51.1336,"",11867.1978,334.7588,"",21.4441,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",15,"MSM_202304_WC_PPR_15cm","Depth segmented peeper well",728.5031,22.7231,"",13337.4514,376.2328,"",24.1008,2.98,0.164,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",25,"MSM_202304_WC_PPR_25cm","Depth segmented peeper well",1794.2591,55.9657,"",12815.3804,361.5058,"",23.1574,35.183,0.69,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",35,"MSM_202304_WC_PPR_35cm","Depth segmented peeper well",1740.6627,54.2939,"",12611.279,355.7483,"",22.7886,39.149,1.993,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",45,"MSM_202304_WC_PPR_45cm","Depth segmented peeper well",726.9002,22.6731,"",13600.8726,383.6635,"",24.5768,25.963,1.375,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",55,"MSM_202304_WC_PPR_55cm","Depth segmented peeper well",723.467,22.566,"",13589.9245,383.3547,"",24.557,20.919,0.979,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",65,"MSM_202304_WC_PPR_65cm","Depth segmented peeper well",711.8625,22.2041,"",13353.1206,376.6748,"",24.1291,13.819,0.784,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",75,"MSM_202304_WC_PPR_75cm","Depth segmented peeper well",701.8253,21.891,"",13217.4893,372.8488,"",23.884,13.874,1.233,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",85,"MSM_202304_WC_PPR_85cm","Depth segmented peeper well",1666.9806,51.9957,"",11953.8055,337.2018,"",21.6006,10.677,0.481,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",95,"MSM_202304_WC_PPR_95cm","Depth segmented peeper well",691.3365,21.5638,"",13049.3123,368.1047,"",23.5801,9.242,0.704,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",105,"MSM_202304_WC_PPR_105cm","Depth segmented peeper well",691.9781,21.5838,"",13121.4266,370.139,"",23.7104,6.394,0.075,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","WC",115,"MSM_202304_WC_PPR_115cm","Depth segmented peeper well",692.0534,21.5862,"",13340.018,376.3052,"",24.1054,6.709,0.507,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",5,"MSM_202304_UP_PPR_5cm","Depth segmented peeper well",65.1992,2.0337,"",1896.6743,53.5028,"",3.4273,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",15,"MSM_202304_UP_PPR_15cm","Depth segmented peeper well",69.4329,2.1657,"",981.2909,27.681,"",1.7732,2.915,0.136,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",25,"MSM_202304_UP_PPR_25cm","Depth segmented peeper well",107.1467,3.3421,"",1580.5047,44.5841,"",2.856,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",35,"MSM_202304_UP_PPR_35cm","Depth segmented peeper well",115.7515,3.6105,"",1681.3881,47.4298,"",3.0383,4.959,0.264,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",45,"MSM_202304_UP_PPR_45cm","Depth segmented peeper well",130.7546,4.0784,"",1773.5946,50.0309,"",3.2049,7.72,0.457,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",45,"MSM_202304_UP_PPR_45cm","Depth segmented peeper well",126.399,3.9426,"",1782.3633,50.2782,"",3.2208,7.72,0.457,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",55,"MSM_202304_UP_PPR_55cm","Depth segmented peeper well",174.0613,5.4292,"",2343.6638,66.1118,"",4.235,17.505,0.961,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",65,"MSM_202304_UP_PPR_65cm","Depth segmented peeper well",193.951,6.0496,"",2674.8578,75.4544,"",4.8335,11.765,0.662,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",75,"MSM_202304_UP_PPR_75cm","Depth segmented peeper well",204.8717,6.3903,"",3145.7186,88.7368,"",5.6843,12.721,0.926,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",85,"MSM_202304_UP_PPR_85cm","Depth segmented peeper well",216.7288,6.7601,"",3654.781,103.0968,"",6.6042,2.665,0.323,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",95,"MSM_202304_UP_PPR_95cm","Depth segmented peeper well",235.9954,7.3611,"",4147.9582,117.0087,"",7.4954,7.046,0.49,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",105,"MSM_202304_UP_PPR_105cm","Depth segmented peeper well",260.5231,8.1261,"",4336.5769,122.3294,"",7.8362,4.98,0.277,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","UP",115,"MSM_202304_UP_PPR_115cm","Depth segmented peeper well",258.1895,8.0533,"",4282.0554,120.7914,"",7.7377,1.458,0.185,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",5,"MSM_202304_TR_PPR_5cm","Depth segmented peeper well",41.4142,1.2918,"",474.5927,13.3877,"",0.8576,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",15,"MSM_202304_TR_PPR_15cm","Depth segmented peeper well",90.0462,2.8087,"",1142.8126,32.2373,"",2.0651,1.034,0.231,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,4,24,"MSM","TR",25,"MSM_202304_TR_PPR_25cm","Depth segmented peeper well",387.2873,12.0801,"",3889.9243,109.7299,"",7.0291,1.219,0.075,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",5,"MSM_202306_UP_PPR_5cm","Depth segmented peeper well",44.7657,1.3963,"",815.6234,23.0077,"",1.4739,0.081,0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",15,"MSM_202306_UP_PPR_15cm","Depth segmented peeper well",56.2271,1.7538,"",931.0506,26.2638,"",1.6824,2.966,0.138,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",25,"MSM_202306_UP_PPR_25cm","Depth segmented peeper well",77.799,2.4267,"",923.5793,26.053,"",1.6689,4.014,0.163,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",35,"MSM_202306_UP_PPR_35cm","Depth segmented peeper well",99.0902,3.0908,"",1030.9977,29.0832,"",1.863,1.053,0.092,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",45,"MSM_202306_UP_PPR_45cm","Depth segmented peeper well",162.9493,5.0826,"",1566.0638,44.1767,"",2.8299,1.702,0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",55,"MSM_202306_UP_PPR_55cm","Depth segmented peeper well",160.0524,4.9923,"",1779.0776,50.1855,"",3.2148,2.242,0.099,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",65,"MSM_202306_UP_PPR_65cm","Depth segmented peeper well",177.0942,5.5238,"",3053.8581,86.1455,"",5.5183,0.016,0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",75,"MSM_202306_UP_PPR_75cm","Depth segmented peeper well",183.6989,5.7298,"",3110.9823,87.7569,"",5.6216,0.146,0.092,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",85,"MSM_202306_UP_PPR_85cm","Depth segmented peeper well",181.5773,5.6637,"",3074.7094,86.7337,"",5.556,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",95,"MSM_202306_UP_PPR_95cm","Depth segmented peeper well",191.5831,5.9758,"",3078.3672,86.8369,"",5.5626,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",105,"MSM_202306_UP_PPR_105cm","Depth segmented peeper well",173.294,5.4053,"",2891.3391,81.561,"",5.2247,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","UP",115,"MSM_202306_UP_PPR_115cm","Depth segmented peeper well",181.4733,5.6604,"",2907.0668,82.0047,"",5.2531,0.276,0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",5,"MSM_202306_TR_PPR_5cm","Depth segmented peeper well",164.8393,5.1416,"",1705.2825,48.1039,"",3.0815,0,0,"bdl",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",15,"MSM_202306_TR_PPR_15cm","Depth segmented peeper well",237.8114,7.4177,"",2340.9398,66.035,"",4.2301,1.551,0.15,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",25,"MSM_202306_TR_PPR_25cm","Depth segmented peeper well",457.4169,14.2675,"",4089.3654,115.3559,"",7.3895,2.501,0.037,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",35,"MSM_202306_TR_PPR_35cm","Depth segmented peeper well",818.073,25.5169,"",6957.8727,196.2729,"",12.5729,1.442,0.092,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",45,"MSM_202306_TR_PPR_45cm","Depth segmented peeper well",832.7506,25.9748,"",7008.2991,197.6953,"",12.664,4.036,0.13,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",55,"MSM_202306_TR_PPR_55cm","Depth segmented peeper well",821.9378,25.6375,"",6839.1639,192.9242,"",12.3584,0.373,0.046,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",65,"MSM_202306_TR_PPR_65cm","Depth segmented peeper well",801.6916,25.006,"",6578.55,185.5726,"",11.8875,4.554,0.183,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",75,"MSM_202306_TR_PPR_75cm","Depth segmented peeper well",824.2297,25.709,"",6721.5471,189.6064,"",12.1459,1.702,0.112,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",85,"MSM_202306_TR_PPR_85cm","Depth segmented peeper well",820.1026,25.5802,"",6693.149,188.8053,"",12.0945,3.711,0.337,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",95,"MSM_202306_TR_PPR_95cm","Depth segmented peeper well",829.0092,25.8581,"",6669.9604,188.1512,"",12.0526,3.106,0.099,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",105,"MSM_202306_TR_PPR_105cm","Depth segmented peeper well",820.7486,25.6004,"",6672.612,188.226,"",12.0574,4.1,0.183,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","TR",115,"MSM_202306_TR_PPR_115cm","Depth segmented peeper well",786.8576,24.5433,"",6294.9246,177.5719,"",11.375,5.332,0.283,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",5,"MSM_202306_WC_PPR_5cm","Depth segmented peeper well",1163.6044,36.2946,"",9463.2946,266.9477,"",17.1002,0.632,0.138,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",15,"MSM_202306_WC_PPR_15cm","Depth segmented peeper well",1108.0008,34.5602,"",9681.1848,273.0941,"",17.4939,0.632,0.046,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",25,"MSM_202306_WC_PPR_25cm","Depth segmented peeper well",1025.8101,31.9966,"",9135.9163,257.7127,"",16.5086,1.875,0.075,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",35,"MSM_202306_WC_PPR_35cm","Depth segmented peeper well",1029.0833,32.0987,"",9128.4754,257.5028,"",16.4952,0.891,0.138,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",45,"MSM_202306_WC_PPR_45cm","Depth segmented peeper well",1018.0119,31.7533,"",9038.2348,254.9573,"",16.3321,3.873,0.138,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",55,"MSM_202306_WC_PPR_55cm","Depth segmented peeper well",1031.9689,32.1887,"",9031.6724,254.7721,"",16.3203,0.924,0.092,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",65,"MSM_202306_WC_PPR_65cm","Depth segmented peeper well",1010.6333,31.5232,"",8865.5491,250.086,"",16.0201,0.665,0.092,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",75,"MSM_202306_WC_PPR_75cm","Depth segmented peeper well",1023.3384,31.9195,"",8841.3055,249.4021,"",15.9763,0.816,0.037,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",85,"MSM_202306_WC_PPR_85cm","Depth segmented peeper well",1026.1569,32.0074,"",8888.6427,250.7375,"",16.0618,1.151,0.046,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",95,"MSM_202306_WC_PPR_95cm","Depth segmented peeper well",1020.2571,31.8234,"",8710.3829,245.709,"",15.7397,0.632,0.046,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",105,"MSM_202306_WC_PPR_105cm","Depth segmented peeper well",1016.703,31.7125,"",8625.8626,243.3248,"",15.587,0.34,0.092,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
"COMPASS: Synoptic","CB",2023,6,29,"MSM","WC",115,"MSM_202306_WC_PPR_115cm","Depth segmented peeper well",1029.1264,32.1,"",8695.2528,245.2822,"",15.7123,20.665,3.438,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,""
