"","IDs","FE_2_mean","FE_2_sd","FE_2_cv","FE_3_mean","FE_3_sd","FE_3_cv","FE_2_flag","FE_3_flag","Dilution","FE_2_cv_flag","FE_3_cv_flag"
"1","119",0.76344791393333,0,0,2.97441240731281,0.695102683445714,23.3694117781634,"within range","within range",1,"ok","High cv rerun"
"2","124",23.5895658079551,1.59366746847095,6.75581518305653,17.4718021202887,16.6824644026972,95.4822192229678,"within range","bdl",8,"ok","High cv rerun"
"3","127",1061.57277208098,87.0901209297844,8.20387666490947,1060.37026480701,320.663898144412,30.2407478582752,"within range","high",8,"ok","High cv rerun"
"4","127 spk",695.703153053658,37.819712524194,5.43618529802423,207.728570210284,249.507731249161,120.112380784494,"within range","within range",8,"ok","High cv rerun"
"5","128",20.8292527821938,1.59366746847094,7.65110244297056,799.910212446108,81.0427650736029,10.1314827355155,"within range","within range",8,"ok","High cv rerun"
"6","130",13.00836587587,1.95183605871341,15.0044677197617,0,0,0,"within range","bdl",8,"High cv rerun","ok"
