"","IDs","FE_2_mean","FE_2_sd","FE_2_cv","FE_3_mean","FE_3_sd","FE_3_cv","FE_2_flag","FE_3_flag","Dilution","FE_2_cv_flag","FE_3_cv_flag"
"1","25",7.61483259554049,0.774657080662254,10.1730021105903,0,0,0,"within range","bdl",1,"High cv rerun","ok"
"2","33",0,0,0,95.3148800527591,13.778690864876,14.4559704185214,"bdl","within range",8,"ok","High cv rerun"
