Model:	LI-7810
SN:	TG10-01286
Software Version:	2.1.41
Timestamp:	2023-06-28 12:26:18
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1687969578	384846925	28	256	""	2023-06-28	12:26:18	nan	nan	nan	100.963	24.9197	100.837	27.9507	0	0	24.9252	-16000	0	24.1362	139
DATA	1687969579	384790897	32	256	""	2023-06-28	12:26:19	nan	nan	nan	100.731	24.9197	100.669	38.8278	0	0	24.9253	-16000	0	24.1295	150
DATA	1687969580	384754896	36	256	""	2023-06-28	12:26:20	nan	nan	nan	100.716	24.9197	100.66	44.6086	0	0	24.9259	-16000	0	24.1343	 75
DATA	1687969581	384707927	40	256	""	2023-06-28	12:26:21	nan	nan	nan	100.714	24.9204	100.659	46.1349	0	0	24.9259	-16000	0	24.139	 61
DATA	1687969582	384695053	44	256	""	2023-06-28	12:26:22	nan	nan	nan	100.715	24.9204	100.659	46.3419	0	0	24.9264	-16000	0	24.1397	115
DATA	1687969583	384695053	48	256	""	2023-06-28	12:26:23	nan	nan	nan	100.713	24.9204	100.659	46.4216	0	0	24.9265	-16000	0	24.1409	110
DATA	1687969584	384695053	52	256	""	2023-06-28	12:26:24	nan	nan	nan	100.715	24.9211	100.658	46.4636	0	0	24.9265	-16000	0	24.1409	112
DATA	1687969585	384695053	56	256	""	2023-06-28	12:26:25	nan	nan	nan	100.715	24.9211	100.659	46.4876	0	0	24.9272	-16000	0	24.1409	123
DATA	1687969586	384695053	60	256	""	2023-06-28	12:26:26	nan	nan	nan	100.715	24.9211	100.66	46.4905	0	0	24.9272	-16000	0	24.1409	 57
DATA	1687969587	384695053	64	256	""	2023-06-28	12:26:27	nan	nan	nan	100.716	24.9211	100.658	46.4883	0	0	24.9276	-16000	0	24.1405	124
DATA	1687969588	384695053	68	256	""	2023-06-28	12:26:28	nan	nan	nan	100.716	24.9218	100.659	46.4866	0	0	24.9279	-16000	0	24.1409	146
DATA	1687969589	384372949	72	256	""	2023-06-28	12:26:29	nan	nan	nan	100.716	24.9218	100.659	46.4857	0	0	24.9281	-16000	0	24.1378	147
DATA	1687969590	384372949	76	256	""	2023-06-28	12:26:30	nan	nan	nan	100.716	24.9218	100.66	46.4848	0	0	24.9286	-16000	0	24.1374	 80
DATA	1687969591	384372949	80	256	""	2023-06-28	12:26:31	nan	nan	nan	100.716	24.922	100.659	46.4844	0	0	24.9286	-16000	0	24.137	 22
DATA	1687969592	384372949	84	256	""	2023-06-28	12:26:32	nan	nan	nan	100.716	24.9225	100.659	46.4837	0	0	24.9291	-16000	0	24.1358	133
DATA	1687969593	384372949	88	256	""	2023-06-28	12:26:33	nan	nan	nan	100.718	24.9225	100.659	46.4837	0	0	24.9292	-16000	0	24.1401	131
DATA	1687969594	384372949	92	256	""	2023-06-28	12:26:34	nan	nan	nan	100.717	24.9225	100.659	46.4833	0	0	24.9298	-16000	0	24.1409	137
DATA	1687969595	384372949	96	256	""	2023-06-28	12:26:35	nan	nan	nan	100.718	24.923	100.659	46.483	0	0	24.9299	-16000	0	24.1417	 41
DATA	1687969596	384372949	100	256	""	2023-06-28	12:26:36	nan	nan	nan	100.718	24.9231	100.659	46.483	0	0	24.9301	-16000	0	24.1405	107
DATA	1687969597	384038925	104	256	""	2023-06-28	12:26:37	nan	nan	nan	100.717	24.9231	100.66	46.483	0	0	24.9306	-16000	0	24.1405	 54
DATA	1687969598	384038925	108	256	""	2023-06-28	12:26:38	nan	nan	nan	100.719	24.9231	100.66	46.483	0	0	24.9306	-16000	0	24.1405	 62
DATA	1687969599	384038925	112	256	""	2023-06-28	12:26:39	nan	nan	nan	100.718	24.9236	100.66	46.483	0	0	24.9311	-16000	0	24.1405	 59
DATA	1687969600	384038925	116	256	""	2023-06-28	12:26:40	nan	nan	nan	100.718	24.9238	100.659	46.483	0	0	24.9313	-16000	0	24.1401	 94
DATA	1687969601	384038925	120	256	""	2023-06-28	12:26:41	nan	nan	nan	100.717	24.9238	100.659	46.483	0	0	24.9315	-16000	0	24.1405	 96
DATA	1687969602	384038925	124	256	""	2023-06-28	12:26:42	nan	nan	nan	100.718	24.9238	100.659	46.483	0	0	24.932	-16000	0	24.1405	 51
DATA	1687969603	384038925	128	256	""	2023-06-28	12:26:43	nan	nan	nan	100.719	24.9243	100.66	46.483	0	0	24.932	-16000	0	24.1401	250
DATA	1687969604	383711099	132	256	""	2023-06-28	12:26:44	nan	nan	nan	100.719	24.9245	100.659	46.483	0	0	24.9325	-16000	0	24.1401	101
DATA	1687969605	383711099	136	256	""	2023-06-28	12:26:45	nan	nan	nan	100.719	24.9245	100.66	46.483	0	0	24.9326	-16000	0	24.1401	 52
DATA	1687969606	383711099	140	256	""	2023-06-28	12:26:46	nan	nan	nan	100.719	24.9245	100.659	46.483	0	0	24.9326	-16000	0	24.1413	108
DATA	1687969607	383711099	144	256	""	2023-06-28	12:26:47	nan	nan	nan	100.718	24.925	100.66	46.483	0	0	24.9333	-16000	0	24.1409	  8
DATA	1687969608	383711099	148	256	""	2023-06-28	12:26:48	nan	nan	nan	100.72	24.9252	100.659	46.483	0	0	24.9333	-16000	0	24.1409	 65
DATA	1687969609	383711099	152	256	""	2023-06-28	12:26:49	nan	nan	nan	100.72	24.9252	100.66	46.483	0	0	24.9335	-16000	0	24.1405	  4
DATA	1687969610	383711099	156	256	""	2023-06-28	12:26:50	nan	nan	nan	100.72	24.9252	100.66	46.483	0	0	24.934	-16000	0	24.1405	196
DATA	1687969611	383711099	160	256	""	2023-06-28	12:26:51	nan	nan	nan	100.72	24.9257	100.66	46.483	0	0	24.934	-16000	0	24.1401	194
DATA	1687969612	383388042	164	256	""	2023-06-28	12:26:52	nan	nan	nan	100.719	24.9259	100.659	46.483	0	0	24.9343	-16000	0	24.1405	111
DATA	1687969613	383388042	168	256	""	2023-06-28	12:26:53	nan	nan	nan	100.72	24.9259	100.659	46.483	0	0	24.9347	-16000	0	24.1401	 61
DATA	1687969614	383388042	172	256	""	2023-06-28	12:26:54	nan	nan	nan	100.72	24.9259	100.659	46.483	0	0	24.9347	-16000	0	24.1394	 69
DATA	1687969615	383388042	176	256	""	2023-06-28	12:26:55	nan	nan	nan	100.72	24.9262	100.66	46.483	0	0	24.9349	-16000	0	24.1394	 15
DATA	1687969616	383388042	180	256	""	2023-06-28	12:26:56	nan	nan	nan	100.72	24.9265	100.66	46.483	0	0	24.9354	-16000	0	24.1394	 11
DATA	1687969617	383388042	184	256	""	2023-06-28	12:26:57	nan	nan	nan	100.72	24.9265	100.66	46.483	0	0	24.9354	-16000	0	24.1394	 17
DATA	1687969618	383388042	188	256	""	2023-06-28	12:26:58	nan	nan	nan	100.721	24.9265	100.66	46.483	0	0	24.9354	-16000	0	24.1394	 72
DATA	1687969619	383053064	192	256	""	2023-06-28	12:26:59	nan	nan	nan	100.72	24.9272	100.659	46.483	0	0	24.9354	-16000	0	24.1397	 70
DATA	1687969620	383053064	196	256	""	2023-06-28	12:27:00	nan	nan	nan	100.721	24.9272	100.659	46.483	0	0	24.9354	-16000	0	24.1401	 88
DATA	1687969621	383053064	200	256	""	2023-06-28	12:27:01	nan	nan	nan	100.72	24.9272	100.66	46.483	0	0	24.936	-16000	0	24.1401	176
DATA	1687969622	383053064	204	256	""	2023-06-28	12:27:02	nan	nan	nan	100.721	24.9272	100.659	46.483	0	0	24.936	-16000	0	24.1401	 31
DATA	1687969623	383053064	208	256	""	2023-06-28	12:27:03	nan	nan	nan	100.72	24.9276	100.66	46.483	0	0	24.936	-16000	0	24.0613	196
DATA	1687969624	383053064	212	256	""	2023-06-28	12:27:04	nan	nan	nan	100.721	24.9281	100.66	46.483	0	0	24.9367	-16000	0	23.8235	 44
DATA	1687969625	383053064	216	256	""	2023-06-28	12:27:05	nan	nan	nan	100.722	24.9304	100.66	46.483	0	0	24.9398	-16000	0	23.8239	 55
DATA	1687969626	383053064	220	256	""	2023-06-28	12:27:06	nan	nan	nan	100.723	24.9352	100.66	46.483	0	0	24.9488	-16000	0	23.8223	 49
DATA	1687969627	382729053	224	256	""	2023-06-28	12:27:07	nan	nan	nan	100.723	24.944	100.659	46.483	0	0	24.9623	-16000	0	23.8235	 62
DATA	1687969628	382729053	228	256	""	2023-06-28	12:27:08	nan	nan	nan	100.723	24.9562	100.66	46.483	0	0	24.9791	-16000	0	23.8239	 75
DATA	1687969629	382729053	232	256	""	2023-06-28	12:27:09	nan	nan	nan	100.723	24.9713	100.66	46.483	0	0	24.9975	-16000	0	23.8235	 70
DATA	1687969630	382729053	236	256	""	2023-06-28	12:27:10	nan	nan	nan	100.723	24.9886	100.659	46.483	0	0	25.0171	-16000	0	23.8235	105
DATA	1687969631	382729053	240	256	""	2023-06-28	12:27:11	nan	nan	nan	100.724	25.0061	100.66	46.483	0	0	25.0361	-16000	0	23.8223	 22
DATA	1687969632	382729053	244	256	""	2023-06-28	12:27:12	nan	nan	nan	100.724	25.0276	100.66	46.483	0	0	25.0563	-16000	0	23.8223	 40
DATA	1687969633	382729053	248	256	""	2023-06-28	12:27:13	nan	nan	nan	100.723	25.0499	100.66	46.483	0	0	25.0768	-16000	0	23.8223	 59
DATA	1687969634	382388114	252	256	""	2023-06-28	12:27:14	nan	nan	nan	100.723	25.0731	100.66	46.483	0	0	25.0975	-16000	0	23.8223	 44
DATA	1687969635	382388114	256	256	""	2023-06-28	12:27:15	nan	nan	nan	100.724	25.0965	100.66	46.483	0	0	25.1182	-16000	0	23.8227	 55
DATA	1687969636	382388114	260	256	""	2023-06-28	12:27:16	nan	nan	nan	100.723	25.1209	100.66	46.483	0	0	25.1392	-16000	0	23.8227	 46
DATA	1687969637	382388114	264	256	""	2023-06-28	12:27:17	nan	nan	nan	100.724	25.1451	100.66	46.483	0	0	25.1605	-16000	0	23.8227	 49
DATA	1687969638	382388114	268	256	""	2023-06-28	12:27:18	nan	nan	nan	100.724	25.17	100.66	46.483	0	0	25.182	-16000	0	23.8227	163
DATA	1687969639	382388114	272	256	""	2023-06-28	12:27:19	nan	nan	nan	100.724	25.1945	100.66	46.483	0	0	25.2035	-16000	0	23.8243	 56
DATA	1687969640	382388114	276	256	""	2023-06-28	12:27:20	nan	nan	nan	100.723	25.2189	100.659	46.483	0	0	25.2243	-16000	0	23.8239	106
DATA	1687969641	382388114	280	256	""	2023-06-28	12:27:21	nan	nan	nan	100.724	25.2441	100.659	46.483	0	0	25.246	-16000	0	23.8239	 48
DATA	1687969642	382061958	284	256	""	2023-06-28	12:27:22	nan	nan	nan	100.724	25.2695	100.659	46.483	0	0	25.2676	-16000	0	23.8239	126
DATA	1687969643	382061958	288	256	""	2023-06-28	12:27:23	nan	nan	nan	100.725	25.2944	100.66	46.483	0	0	25.29	-16000	0	23.8235	220
DATA	1687969644	382061958	292	256	""	2023-06-28	12:27:24	nan	nan	nan	100.725	25.3194	100.66	46.483	0	0	25.3118	-16000	0	23.8235	 57
DATA	1687969645	382061958	296	256	""	2023-06-28	12:27:25	nan	nan	nan	100.725	25.3442	100.659	46.483	0	0	25.3339	-16000	0	23.8235	120
