"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","UP","A",10,"GCW_202605_UP_LYSA_10CM",2026,5,NA,"13:15","EDT",4.2919,0.133870867124142,"Within_Range","SO4 checks perc diff out of range",1.372,0.0387023977433004,"Within_Range","",0.002505204,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"2","COMPASS: Synoptic","CB","GCW","TR","A",10,"GCW_202605_TR_LYSA_10CM",2026,5,NA,"12:40","EDT",27.0171,0.842704304429195,"Within_Range","SO4 checks perc diff out of range",119.6476,3.37510860366714,"Within_Range","",0.2162292132,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"3","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202605_TR_LYSA_20CM",2026,5,NA,"12:45","EDT",21.4564,0.669257641921397,"Within_Range","SO4 checks perc diff out of range",53.2976,1.50345839210155,"Within_Range","",0.0963347632,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"4","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202605_TR_LYSA_45CM",2026,5,NA,"12:49","EDT",10.834,0.33792888334373,"Within_Range","SO4 checks perc diff out of range",215.7913,6.08720169252468,"Within_Range","",0.3899608791,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"5","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202605_TR_LYSB_10CM",2026,5,NA,"12:40","EDT",74.9418,2.33754834684966,"Within_Range","SO4 checks perc diff out of range",714.4721,20.1543610719323,"Within_Range","",1.2910770847,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"6","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202605_TR_LYSB_20CM",2026,5,NA,"12:45","EDT",51.5431,1.60770742358079,"Within_Range","SO4 checks perc diff out of range",255.4238,7.20518476727786,"Within_Range","",0.4615768066,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"7","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202605_TR_LYSB_45CM",2026,5,NA,"12:49","EDT",106.5712,3.32411728009981,"Within_Range","SO4 checks perc diff out of range",739.8146,20.8692411847673,"Within_Range","",1.3368709822,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"8","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202605_TR_LYSC_10CM",2026,5,NA,"12:52","EDT",124.9801,3.89831877729258,"Within_Range","SO4 checks perc diff out of range",503.7836,14.2111029619182,"Within_Range","",0.9103629652,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"9","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202605_TR_LYSC_20CM",2026,5,NA,"12:53","EDT",113.9942,3.55565190268247,"Within_Range","SO4 checks perc diff out of range",539.024,15.2051904090268,"Within_Range","",0.974042368,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"10","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202605_TR_LYSC_45CM",2026,5,NA,"12:57","EDT",74.9461,2.33768247036806,"Within_Range","SO4 checks perc diff out of range",0,0,"bdl","",2.6e-05,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"11","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202605_WC_LYSA_10CM",2026,5,NA,"11:22","EDT",715.5229,22.3182439176544,"Within_Range","SO4 checks perc diff out of range",5341.8436,150.686702397743,"Within_Range","",9.6527373852,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"12","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202605_WC_LYSA_20CM",2026,5,NA,"11:22","EDT",729.9577,22.7684872114785,"Within_Range","SO4 checks perc diff out of range",6035.1651,170.244431593794,"Within_Range","",10.9055693357,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"13","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202605_WC_LYSA_45CM",2026,5,NA,"11:22","EDT",329.4377,10.2756612601372,"Within_Range","SO4 checks perc diff out of range",6215.6833,175.336623413258,"Within_Range","",11.2317657231,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"14","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202605_WC_LYSB_10CM",2026,5,NA,"11:22","EDT",617.6086,19.2641484716157,"Within_Range","SO4 checks perc diff out of range",4906.3681,138.402485190409,"Within_Range","",8.8658331567,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"15","COMPASS: Synoptic","CB","GCW","WC","B",20,"GCW_202605_WC_LYSB_20CM",2026,5,NA,"11:22","EDT",677.116,21.12027448534,"Within_Range","SO4 checks perc diff out of range",5426.7899,153.082930888575,"Within_Range","",9.8062353493,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"16","COMPASS: Synoptic","CB","GCW","WC","B",45,"GCW_202605_WC_LYSB_45CM",2026,5,NA,"11:22","EDT",419.2361,13.0766094822208,"Within_Range","SO4 checks perc diff out of range",5913.4343,166.810558533145,"Within_Range","",10.6856017801,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"17","COMPASS: Synoptic","CB","GCW","WC","C",10,"GCW_202605_WC_LYSC_10CM",2026,5,NA,"11:30","EDT",563.6593,17.5813880224579,"Within_Range","SO4 checks perc diff out of range",4584.4072,129.32037235543,"Within_Range","",8.2840498104,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"18","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202605_WC_LYSC_20CM",2026,5,NA,"11:30","EDT",636.0601,19.8396787273862,"Within_Range","SO4 checks perc diff out of range",4939.5649,139.338925246827,"Within_Range","",8.9258197743,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"19","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202605_WC_LYSC_45CM",2026,5,NA,"11:30","EDT",575.0372,17.9362819713038,"Within_Range","SO4 checks perc diff out of range",6057.4873,170.874112834979,"Within_Range","",10.9459055511,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"20","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202605_SW_A",2026,5,NA,"11:00","EDT",654.1805,20.4048814722396,"Within_Range","SO4 checks perc diff out of range",4770.5806,134.572090267983,"Within_Range","",8.6204651442,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"21","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202605_SW_B",2026,5,NA,"11:00","EDT",673.3545,21.0029475982533,"Within_Range","SO4 checks perc diff out of range",4887.0993,137.858936530324,"Within_Range","",8.8310144351,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"22","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202605_SW_C",2026,5,NA,"11:00","EDT",644.1153,20.0909326263256,"Within_Range","SO4 checks perc diff out of range",4705.9212,132.748129760226,"Within_Range","",8.5036256084,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"23","COMPASS: Synoptic","CB","MSM","UP","A",10,"MSM_202605_UP_LYSA_10CM",2026,5,14,"13:53","EDT",248.6784,7.7566562694947,"Within_Range","SO4 checks perc diff out of range",2862.9343,80.7597827926657,"Within_Range","",5.1733482801,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"24","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202605_UP_LYSA_20CM",2026,5,14,"13:57","EDT",201.8195,6.29505614472863,"Within_Range","SO4 checks perc diff out of range",2954.8218,83.3518138222849,"Within_Range","",5.3393889926,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"25","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202605_UP_LYSB_10CM",2026,5,14,"14:04","EDT",228.6703,7.13257330006238,"Within_Range","SO4 checks perc diff out of range",1758.6066,49.6080846262341,"Within_Range","",3.1778281262,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"26","COMPASS: Synoptic","CB","MSM","UP","B",45,"MSM_202605_UP_LYSB_45CM",2026,5,14,"14:10","EDT",340.1968,10.6112538989395,"Within_Range","SO4 checks perc diff out of range",3578.5853,100.947399153738,"Within_Range","",6.4665296371,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"27","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202605_UP_LYSC_10CM",2026,5,14,"14:15","EDT",191.309,5.96721771678104,"Within_Range","SO4 checks perc diff out of range",1970.0998,55.5740423131171,"Within_Range","",3.5599963386,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"28","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202605_UP_LYSC_20CM",2026,5,14,"14:20","EDT",170.2837,5.31140673736744,"Within_Range","SO4 checks perc diff out of range",2253.9755,63.5818194640338,"Within_Range","",4.0729597285,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"29","COMPASS: Synoptic","CB","MSM","UP","C",45,"MSM_202605_UP_LYSC_45CM",2026,5,14,"14:27","EDT",227.8498,7.10698066126014,"Within_Range","SO4 checks perc diff out of range",2543.5825,71.751269393512,"Within_Range","",4.5962795775,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"30","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202605_TR_LYSA_10CM",2026,5,14,"12:51","EDT",634.7098,19.797560823456,"Within_Range","SO4 checks perc diff out of range",5388.4113,152.000318758815,"Within_Range","",9.7368852191,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"31","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202605_TR_LYSA_20CM",2026,5,14,"12:58","EDT",683.1454,21.3083406113537,"Within_Range","SO4 checks perc diff out of range",5138.3508,144.946425952045,"Within_Range","",9.2850258956,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
"32","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202605_TR_LYSA_45CM",2026,5,14,"13:05","EDT",672.1164,20.964329382408,"Within_Range","SO4 checks perc diff out of range",5651.4342,159.419864598025,"Within_Range","",10.2121675994,"2026-07-09","Std 1 was consistently low. 
  A couple dups were bad, one spk was low, but generally they looked good. 
  All samples are present in metadata. 
  ",NA
