"","IDs","H2S_mean","H2S_sd","H2S_cv","abs_mean","Conc_mean","QAQC_flag","Dilution","H2S_cv_flag","H2S_flag"
"1","34",4.71744966164493,0.507470365406876,10.7573032423186,0.144,4.71744966164493,"",1,"High CV","Within_Range"
"2","44",180.358581688581,28.404534385121,15.7489231281305,2.22066666666667,180.358581688581,"",1,"High CV","adl"
