"","IDs","H2S_mean","H2S_sd","H2S_cv","abs_mean","Conc_mean","QAQC_flag","Dilution","H2S_cv_flag","H2S_flag"
"1","72",2.72851977857092,0.552198873287861,20.2380381342546,0.1345,2.72851977857092,"",1,"High CV","Within_Range"
"2","76",7.48639066107915,1.86974738892566,24.9752848010759,0.189333333333333,7.48639066107915,"",1,"High CV","Within_Range"
"3","86",17.1178253350928,1.71209870425082,10.0018470263328,0.300333333333333,17.1178253350928,"",1,"High CV","Within_Range"
