"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_runtime","Run_notes","Field_notes"
"21","COMPASS: Synoptic","CB","GCW","TR","B",10,"202308_GCW_TR_LysB_10cm",2023,8,15,NA,NA,4.747,395.221047373241,"",0.3571,25.494941706469,"","9/2/2023 1:17:30 AM","NA",""
"22","COMPASS: Synoptic","CB","GCW","TR","B",20,"202308_GCW_TR_LysB_20cm",2023,8,15,NA,NA,15.16,1262.17633835651,"",1.739,124.154868741388,"","9/2/2023 1:42:02 AM","NA",""
"23","COMPASS: Synoptic","CB","GCW","TR","C",10,"202308_GCW_TR_LysC_10cm",2023,8,15,NA,NA,21.4,1781.70010823412,"",0.5961,42.5582042879479,"","9/2/2023 2:08:49 AM","NA",""
"24","COMPASS: Synoptic","CB","MSM","TR","A",10,"202308_MSM_TR_LysA_10cm",2023,8,17,NA,NA,26.33,2192.15718924319,"",1.536,109.661804707747,"","9/2/2023 11:29:07 AM","NA",""
"25","COMPASS: Synoptic","CB","MSM","TR","A",20,"202308_MSM_TR_LysA_20cm",2023,8,17,NA,NA,30.65,2551.82749146616,"",3.137,223.964245682423,"value above cal curve","9/2/2023 11:54:40 AM","NA",""
"26","COMPASS: Synoptic","CB","MSM","TR","B",10,"202308_MSM_TR_LysB_10cm",2023,8,17,NA,NA,31.61,2631.75422529348,"",2.73,194.906723211035,"","9/2/2023 12:12:00 PM","NA",""
"27","COMPASS: Synoptic","CB","MSM","TR","B",20,"202308_MSM_TR_LysB_20cm",2023,8,17,NA,NA,28.23,2350.34551660977,"",3.899,278.366781611657,"value above cal curve","9/2/2023 12:29:32 PM","NA",""
"28","COMPASS: Synoptic","CB","MSM","TR","B",45,"202308_MSM_TR_LysB_45cm",2023,8,17,NA,NA,17.47,1454.50004162851,"",1.919,137.005861480577,"","9/2/2023 12:47:05 PM","NA",""
"29","COMPASS: Synoptic","CB","MSM","TR","C",10,"202308_MSM_TR_LysC_10cm",2023,8,17,NA,NA,46.59,3878.94430105737,"",3.199,228.390698737033,"value above cal curve","9/2/2023 1:05:39 PM","NA",""
"30","COMPASS: Synoptic","CB","MSM","TR","C",20,"202308_MSM_TR_LysC_20cm",2023,8,17,NA,NA,45.96,3826.49238198318,"",3.393,242.241213133715,"value above cal curve","9/2/2023 2:32:26 PM","NA",""
"31","COMPASS: Synoptic","CB","MSM","TR","C",45,"202308_MSM_TR_LysC_45cm",2023,8,17,NA,NA,35,2913.99550412122,"",2.83,202.046163621695,"","9/2/2023 2:49:56 PM","NA",""
"32","COMPASS: Synoptic","CB","SWH","TR","A",10,"202308_SWH_TR_LysA_10cm",2023,8,23,NA,NA,24.35,2027.30830072434,"",1.573,112.303397659691,"","9/3/2023 6:14:39 AM","NA",""
"33","COMPASS: Synoptic","CB","SWH","TR","A",20,"202308_SWH_TR_LysA_20cm",2023,8,23,NA,NA,15.2,1265.50661893265,"",5.518,393.954321860253,"value above cal curve","9/3/2023 6:31:13 AM","NA",""
"34","COMPASS: Synoptic","CB","SWH","TR","A",45,"202308_SWH_TR_LysA_45cm",2023,8,23,NA,NA,12.56,1045.7081009075,"",4.924,351.546045820929,"value above cal curve","9/3/2023 6:48:27 AM","NA",""
"35","COMPASS: Synoptic","CB","SWH","TR","B",10,"202308_SWH_TR_LysB_10cm",2023,8,23,NA,NA,11.31,941.636832903172,"",1.075,76.7489844146016,"","9/3/2023 7:13:59 AM","NA",""
"36","COMPASS: Synoptic","CB","SWH","TR","B",20,"202308_SWH_TR_LysB_20cm",2023,8,23,NA,NA,17.25,1436.18349845975,"",3.449,246.239299763684,"value above cal curve","9/3/2023 7:35:06 AM","NA",""
"37","COMPASS: Synoptic","CB","SWH","TR","B",45,"202308_SWH_TR_LysB_45cm",2023,8,23,NA,NA,18.1,1506.95196070269,"",5.45,389.099502381003,"value above cal curve","9/3/2023 7:52:48 AM","NA",""
"38","COMPASS: Synoptic","CB","SWH","TR","C",10,"202308_SWH_TR_LysC_10cm",2023,8,23,NA,NA,10.78,897.510615269336,"",0.86,61.3991875316813,"","9/3/2023 8:17:13 AM","NA",""
"39","COMPASS: Synoptic","CB","SWH","TR","C",20,"202308_SWH_TR_LysC_20cm",2023,8,23,NA,NA,14.58,1213.8872700025,"",2.165,154.568884890802,"","9/3/2023 8:37:47 AM","NA",""
"40","COMPASS: Synoptic","CB","SWH","TR","C",45,"202308_SWH_TR_LysC_45cm",2023,8,23,NA,NA,16.14,1343.7682124719,"",3.342,238.600098524278,"value above cal curve","9/3/2023 9:57:49 AM","NA",""
"41","COMPASS: Synoptic","CB","GWI","TR","A",10,"202308_GWI_TR_LysA_10cm",2023,8,24,NA,NA,71.02,5912.91316293398,"",2.248,160.494620431651,"","9/3/2023 4:20:43 PM","NA",""
"42","COMPASS: Synoptic","CB","GWI","TR","A",20,"202308_GWI_TR_LysA_20cm",2023,8,24,NA,NA,93.4,7776.20514528349,"",2.523,180.128081560967,"","9/3/2023 4:46:08 PM","NA",""
"43","COMPASS: Synoptic","CB","GWI","TR","B",10,"202308_GWI_TR_LysB_10cm",2023,8,24,NA,NA,37.51,3122.97061027392,"",1.293,92.3129645098417,"","9/3/2023 5:04:02 PM","NA",""
"44","COMPASS: Synoptic","CB","GWI","TR","B",20,"202308_GWI_TR_LysB_20cm",2023,8,24,NA,NA,78.52,6537.34077095995,"",2.897,206.829588696838,"","9/3/2023 5:22:34 PM","NA",""
"45","COMPASS: Synoptic","CB","GWI","TR","B",45,"202308_GWI_TR_LysB_45cm",2023,8,24,NA,NA,35.5,2955.62401132295,"",1.231,87.8865114552322,"","9/3/2023 5:48:29 PM","NA",""
"46","COMPASS: Synoptic","CB","GWI","TR","C",10,"202308_GWI_TR_LysC_10cm",2023,8,24,NA,NA,43.33,3607.52643410207,"",1.629,116.301484289661,"","9/3/2023 6:15:24 PM","NA",""
"47","COMPASS: Synoptic","CB","GWI","TR","C",20,"202308_GWI_TR_LysC_20cm",2023,8,24,NA,NA,39.32,3273.66580634418,"",1.311,93.5980637837606,"","9/3/2023 6:42:37 PM","NA",""
"48","COMPASS: Synoptic","CB","GCW","WC","A",10,"202308_GCW_WC_LysA_10cm",2023,8,15,NA,NA,17.36,1445.34177004413,"",1.319,94.1692190166135,"","9/2/2023 2:29:56 AM","NA",""
"49","COMPASS: Synoptic","CB","GCW","WC","A",20,"202308_GCW_WC_LysA_20cm",2023,8,15,NA,NA,15.3,1273.83232037299,"",1.399,99.880771345142,"","9/2/2023 2:47:00 AM","NA",""
"50","COMPASS: Synoptic","CB","GCW","WC","A",45,"202308_GCW_WC_LysA_45cm",2023,8,15,NA,NA,15.77,1312.96311714262,"",3.884,277.295865550058,"value above cal curve","9/2/2023 3:08:14 AM","NA",""
"51","COMPASS: Synoptic","CB","GCW","WC","B",10,"202308_GCW_WC_LysB_10cm",2023,8,15,NA,NA,31.24,2600.9491299642,"",3.37,240.599141839263,"value above cal curve","9/2/2023 3:33:33 AM","NA",""
"52","COMPASS: Synoptic","CB","GCW","WC","B",20,"202308_GCW_WC_LysB_20cm",2023,8,15,NA,NA,13.64,1135.62567646324,"",1.651,117.872161180007,"","9/2/2023 3:54:44 AM","NA",""
"53","COMPASS: Synoptic","CB","GCW","WC","B",45,"202308_GCW_WC_LysB_45cm",2023,8,15,NA,NA,14.02,1167.26334193656,"",3.524,251.59388007168,"value above cal curve","9/2/2023 4:20:18 AM","NA",""
"54","COMPASS: Synoptic","CB","GCW","WC","C",10,"202308_GCW_WC_LysC_10cm",2023,8,15,NA,NA,6.596,549.163267005245,"",0.948,67.6818950930626,"","9/2/2023 4:43:44 AM","NA",""
"55","COMPASS: Synoptic","CB","GCW","WC","C",20,"202308_GCW_WC_LysC_20cm",2023,8,15,NA,NA,7.419,617.683789859296,"",0.6336,45.2354944419456,"","9/2/2023 6:11:47 AM","NA",""
"56","COMPASS: Synoptic","CB","GCW","WC","C",45,"202308_GCW_WC_LysC_45cm",2023,8,15,NA,NA,9.075,755.557405711431,"",1.171,83.6028472088358,"","9/2/2023 6:36:09 AM","NA",""
"57","COMPASS: Synoptic","CB","MSM","WC","A",10,"202308_MSM_WC_LysA_10cm",2023,8,17,NA,NA,14.14,1177.25418366497,"",1.074,76.677590010495,"","9/2/2023 3:15:13 PM","NA",""
"58","COMPASS: Synoptic","CB","MSM","WC","A",20,"202308_MSM_WC_LysA_20cm",2023,8,17,NA,NA,16.4,1365.4150362168,"",1.622,115.801723460915,"","9/2/2023 3:41:53 PM","NA",""
"59","COMPASS: Synoptic","CB","MSM","WC","A",45,"202308_MSM_WC_LysA_45cm",2023,8,17,NA,NA,86.12,7170.09408042628,"",2.493,177.986249437769,"","9/2/2023 5:12:16 PM","NA",""
"60","COMPASS: Synoptic","CB","MSM","WC","B",10,"202308_MSM_WC_LysB_10cm",2023,8,17,NA,NA,15.02,1250.52035634002,"",1.589,113.445708125397,"","9/2/2023 5:35:56 PM","NA",""
"61","COMPASS: Synoptic","CB","MSM","WC","C",10,"202308_MSM_WC_LysC_10cm",2023,8,17,NA,NA,22.64,1884.93880609441,"",3.993,285.077855597678,"value above cal curve","9/2/2023 5:57:13 PM","NA",""
"62","COMPASS: Synoptic","CB","MSM","WC","C",20,"202308_MSM_WC_LysC_20cm",2023,8,17,NA,NA,34.85,2901.5069519607,"",4.291,306.353388021447,"value above cal curve","9/2/2023 6:22:57 PM","NA",""
"63","COMPASS: Synoptic","CB","SWH","WC","B",10,"202308_SWH_WC_LysB_10cm",2023,8,23,NA,NA,10.54,877.528931812505,"",0.553,39.4811054709532,"","9/3/2023 10:22:29 AM","NA",""
"64","COMPASS: Synoptic","CB","SWH","WC","C",10,"202308_SWH_WC_LysC_10cm",2023,8,23,NA,NA,7.805,649.820997419033,"",0.4812,34.3549872560989,"","9/3/2023 10:48:45 AM","NA",""
"65","COMPASS: Synoptic","CB","SWH","WC","C",45,"202308_SWH_WC_LysC_45cm",2023,8,23,NA,NA,7.477,622.512696694697,"",0.3556,25.3878501003091,"","9/3/2023 11:12:27 AM","NA",""
"66","COMPASS: Synoptic","CB","GWI","WC","A",10,"202308_GWI_WC_LysA_10cm",2023,8,24,NA,NA,18.62,1550.24560819249,"",1.103,78.7480277295866,"","9/3/2023 7:03:16 PM","NA",""
"67","COMPASS: Synoptic","CB","GWI","WC","A",20,"202308_GWI_WC_LysA_20cm",2023,8,24,NA,NA,63.09,5252.68503871451,"",2.361,168.562188095697,"","9/3/2023 8:23:21 PM","NA",""
"68","COMPASS: Synoptic","CB","GWI","WC","A",45,"202308_GWI_WC_LysA_45cm",2023,8,24,NA,NA,40.06,3335.27599700275,"",1.654,118.086344392327,"","9/3/2023 8:49:20 PM","NA",""
"69","COMPASS: Synoptic","CB","GWI","WC","B",10,"202308_GWI_WC_LysB_10cm",2023,8,24,NA,NA,23.4,1948.21413704105,"",1.282,91.527626064669,"","9/3/2023 9:09:39 PM","NA",""
"70","COMPASS: Synoptic","CB","GWI","WC","B",20,"202308_GWI_WC_LysB_20cm",2023,8,24,NA,NA,46.6,3879.7768712014,"",1.923,137.291439097004,"","9/3/2023 9:28:04 PM","NA",""
"71","COMPASS: Synoptic","CB","GWI","WC","B",45,"202308_GWI_WC_LysB_45cm",2023,8,24,NA,NA,60.83,5064.52418616268,"",2.111,150.713587069046,"","9/3/2023 9:54:22 PM","NA",""
"72","COMPASS: Synoptic","CB","GWI","WC","C",10,"202308_GWI_WC_LysC_10cm",2023,8,24,NA,NA,32.01,2665.05703105487,"",1.457,104.021646783325,"","9/3/2023 10:21:23 PM","NA",""
"73","COMPASS: Synoptic","CB","GWI","WC","C",20,"202308_GWI_WC_LysC_20cm",2023,8,24,NA,NA,64.04,5331.7792023978,"",2.267,161.851114109676,"","9/3/2023 10:39:35 PM","NA",""
"74","COMPASS: Synoptic","CB","GCW","SW","A",0,"202308_GCW_SW_A",2023,8,15,NA,NA,5.169,430.355507451503,"",0.5282,37.7105242491094,"","9/2/2023 7:00:57 AM","NA",""
"75","COMPASS: Synoptic","CB","GCW","SW","B",0,"202308_GCW_SW_B",2023,8,15,NA,NA,5.216,434.268587128466,"",0.5446,38.8813924764577,"","9/2/2023 7:25:53 AM","NA",""
"76","COMPASS: Synoptic","CB","GCW","SW","C",0,"202308_GCW_SW_C",2023,8,15,NA,NA,5.259,437.848638747815,"",0.5754,41.0803401229412,"","9/2/2023 7:51:07 AM","NA",""
"77","COMPASS: Synoptic","CB","MSM","SW","A",0,"202308_MSM_SW_A",2023,8,17,NA,NA,6.585,548.247439846807,"",0.6158,43.964674048848,"","9/2/2023 6:49:05 PM","NA",""
"78","COMPASS: Synoptic","CB","MSM","SW","B",0,"202308_MSM_SW_B",2023,8,17,NA,NA,6.598,549.329781034052,"",0.726,51.832337381396,"","9/2/2023 7:14:12 PM","NA",""
"79","COMPASS: Synoptic","CB","MSM","SW","C",0,"202308_MSM_SW_C",2023,8,17,NA,NA,6.657,554.241944883856,"",0.7616,54.3739781675912,"","9/2/2023 7:39:05 PM","NA",""
"80","COMPASS: Synoptic","CB","SWH","SW","A",0,"202308_SWH_SW_A",2023,8,23,NA,NA,6.076,505.869619515444,"",0.404,28.8433392590689,"","9/3/2023 11:37:11 AM","NA",""
"81","COMPASS: Synoptic","CB","SWH","SW","B",0,"202308_SWH_SW_B",2023,8,23,NA,NA,6.008,500.208142536009,"",0.3808,27.1869890837956,"","9/3/2023 11:52:59 AM","NA",""
"82","COMPASS: Synoptic","CB","SWH","SW","C",0,"202308_SWH_SW_C",2023,8,23,NA,NA,6.029,501.956539838481,"",0.3897,27.8223992803444,"","9/3/2023 12:17:22 PM","NA",""
"83","COMPASS: Synoptic","CB","GWI","SW","A",0,"202308_GWI_SW_A",2023,8,24,NA,NA,4.45,370.493714095413,"",0.4838,34.540612706776,"","9/3/2023 11:05:52 PM","NA",""
"84","COMPASS: Synoptic","CB","GWI","SW","B",0,"202308_GWI_SW_B",2023,8,24,NA,NA,4.093,340.770959953376,"",0.4626,33.027051339716,"","9/3/2023 11:28:50 PM","NA",""
"85","COMPASS: Synoptic","CB","GWI","SW","C",0,"202308_GWI_SW_C",2023,8,24,NA,NA,3.756,312.713346099409,"",0.3789,27.0513397159931,"","9/3/2023 11:48:08 PM","NA",""
"86","COMPASS: Synoptic","CB","SWH",NA,"A",10,"202308_SWH_UPCON_LysA_10cm",2023,8,23,NA,NA,9.423,784.530846723837,"",0.5419,38.6886275853699,"","9/2/2023 7:55:33 PM","NA",""
"87","COMPASS: Synoptic","CB","SWH",NA,"A",20,"202308_SWH_UPCON_LysA_20cm",2023,8,23,NA,NA,9.206,766.464074598285,"",0.5203,37.1465084566672,"","9/2/2023 8:11:59 PM","NA",""
"88","COMPASS: Synoptic","CB","SWH",NA,"A",45,"202308_SWH_UPCON_LysA_45cm",2023,8,23,NA,NA,40.87,3402.71417866955,"",1.285,91.7418092769889,"","9/2/2023 8:30:15 PM","NA",""
"89","COMPASS: Synoptic","CB","SWH",NA,"B",10,"202308_SWH_UPCON_LysB_10cm",2023,8,23,NA,NA,30.7,2555.99034218633,"",1.531,109.304832687214,"","9/2/2023 10:07:43 PM","NA",""
"90","COMPASS: Synoptic","CB","SWH",NA,"B",20,"202308_SWH_UPCON_LysB_20cm",2023,8,23,NA,NA,13.74,1143.95137790359,"",0.7489,53.4672692354373,"","9/2/2023 10:33:35 PM","NA",""
"91","COMPASS: Synoptic","CB","SWH",NA,"B",45,"202308_SWH_UPCON_LysB_45cm",2023,8,23,NA,NA,71.58,5959.53709099992,"",2.048,146.215739610329,"","9/2/2023 11:00:36 PM","NA",""
"92","COMPASS: Synoptic","CB","SWH",NA,"C",20,"202308_SWH_UPCON_LysC_20cm",2023,8,23,NA,NA,21.37,1779.20239780201,"",0.8887,63.4482069295409,"","9/2/2023 11:25:13 PM","NA",""
"93","COMPASS: Synoptic","CB","SWH",NA,"C",45,"202308_SWH_UPCON_LysC_45cm",2023,8,23,NA,NA,53.54,4457.58055116144,"",1.525,108.876466262574,"","9/2/2023 11:52:43 PM","NA",""
