"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_runtime","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","UP","B",10,"202304_GCW_UP_LysB_10cm",2023,4,19,NA,NA,14.56,1212.22212971443,"",0.4588,32.7557526041109,"","5/2/2023 12:39:24 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"2","COMPASS: Synoptic","CB","GCW","UP","B",20,"202304_GCW_UP_LysB_20cm",2023,4,19,NA,NA,11.9,990.758471401216,"",0.5904,42.1512561845403,"","5/2/2023 1:04:22 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"3","COMPASS: Synoptic","CB","MSM","UP","A",20,"202304_MSM_UP_LysA_20cm",2023,4,24,NA,NA,54.77,4559.9866788777,"",3.62,258.447742865914,"value above cal curve","5/3/2023 5:03:52 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"4","COMPASS: Synoptic","CB","MSM","UP",NA,NA,"202304_MSM_UP_LysA_45cm",NA,NA,NA,NA,NA,32.69,2721.67180084922,"",2.576,183.911984978617,"","5/3/2023 5:29:34 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"5","COMPASS: Synoptic","CB","MSM","UP","B",10,"202304_MSM_UP_LysB_10cm",2023,4,24,NA,NA,66.48,5534.92631754225,"",1.452,103.664674762792,"","5/3/2023 5:56:02 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"6","COMPASS: Synoptic","CB","MSM","UP","B",20,"202304_MSM_UP_LysB_20cm",2023,4,24,NA,NA,65.68,5468.32070601948,"",2.042,145.78737318569,"","5/3/2023 6:14:07 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"7","COMPASS: Synoptic","CB","MSM","UP",NA,NA,"202304_MSM_UP_LysB_45cm",NA,NA,NA,NA,NA,-0.02924,-2.43443510115727,"blank is ≥ 25% of sample value",-0.01149,-0.820321703184904,"blank is ≥ 25% of sample value","5/3/2023 6:32:33 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"8","COMPASS: Synoptic","CB","MSM","UP","C",10,"202304_MSM_UP_LysC_10cm",2023,4,24,NA,NA,74.79,6226.79210723504,"",2.289,163.421791000021,"","5/3/2023 6:59:40 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"9","COMPASS: Synoptic","CB","MSM","UP","C",20,"202304_MSM_UP_LysC_20cm",2023,4,24,NA,NA,80.17,6674.71484472567,"",4.216,300.998807713451,"value above cal curve","5/3/2023 7:36:28 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",""
"10","COMPASS: Synoptic","CB","GWI","UP",NA,NA,"202304_GWI_UP_LysA_20cm",NA,NA,NA,NA,NA,28.04,2334.52668387312,"",0.8544,60.9993788686843,"","5/3/2023 5:53:26 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
