"","ID_full","H2S_mean","H2S_sd","H2S_cv","IDs","Plate","H2S_QAQC_flag","Dilution","H2S_cv_flag","H2S_Conc_flag"
"1","Plate6_25_MSM_WC_RHZ_SipA",0,0,0,"MSM_WC_RHZ_SipA","Plate6","Std curve r2 low",25,"Within Range","bdl"
