"","IDs","H2S_mean","H2S_sd","H2S_cv","H2S_flag","QAQC_flag","Dilution","H2S_cv_flag"
"1","80 Dup",14.3716960114916,2.03631151089228,14.1689019115353,"Within_Range","Std curve r2 low; Chk Std 3 out of range",1,"High CV"
