"","RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max"
"1","1","Aug","GWI","TR","1","1_Aug_GWI_TR_1",2022-08-18 11:16:23.5,413.720181943688,2.78653424148527,7.57429039232081e-30,0.917560431490461,10.7522872634615,335.802910004586,2.33473923682084,0.0456300417624091,3548.22078298561,1.60366498844541,3.73782072512094e-46,0.980524581537326,5.22608420135767,331.632263672581,0.983259267638626,4.94125082628327,336.134233677176,TRUE,2.32081193585907,0.0439053936419382,5.45689177686079,2022-08-18 11:15:57,2022-08-18 11:16:50
"2","1","Aug","GWI","TR","2","1_Aug_GWI_TR_2",2022-08-18 11:21:23.5,468.158931942925,4.39933471806926,4.93934689489075e-31,0.925765752028934,17.799689273997,353.357333495368,4.09500502010537,0.0536835846426734,3664.0216200716,1.88670625361171,4.71914389392773e-55,0.991142451088093,6.1484697961519,349.206529700148,0.992383406147275,5.81443249718509,354.688179170188,TRUE,4.03760119658932,0.0433905182318458,4.38754306189531,2022-08-18 11:20:57,2022-08-18 11:21:50
"3","1","Aug","GWI","TR","3","1_Aug_GWI_TR_3",2022-08-18 11:25:55.5,530.396679808258,7.23837461033338,4.93567233225534e-32,0.932050758294023,31.6727422110523,369.774818598337,7.6368557329836,0.0624971539796823,3643.08510291632,2.19645860147481,1.23760833099512e-65,0.99652955763115,7.15790247889071,334.567769103552,0.998320954297954,5.07739892940887,369.787244038827,TRUE,7.63001910877234,0.0655594371735412,7.73007536541099,2022-08-18 11:25:29,2022-08-18 11:26:22
"4","1","Aug","GWI","TR","4","1_Aug_GWI_TR_4",2022-08-18 11:30:46.5,494.251974302872,6.19157651205873,1.34216914794719e-32,0.935365916296653,22.6641242483324,380.432201812418,5.59077695587165,0.0689788884704936,3678.24535011279,2.4242587582539,2.06654757669167e-56,0.992146429112273,7.9002662574777,359.962197867225,0.995008082535823,6.42330452216612,380.909304714158,TRUE,5.54960460403412,0.0646923702925218,8.70713399749342,2022-08-18 11:30:20,2022-08-18 11:31:13
"5","1","Aug","GWI","TR","5","1_Aug_GWI_TR_5",2022-08-18 11:36:54.5,441.710091687318,11.9719456783001,7.34773458987823e-50,0.985972670849622,13.9333372448755,507.129002815473,7.23045041058349,0.222943643856892,3934.81235827198,7.83534053971166,3.57015473120944e-36,0.952890775733972,25.5341045055423,389.449755592995,0.995051178669739,8.43985940472767,512.434850231499,TRUE,6.79617854323162,0.165353959083009,20.8723759928379,2022-08-18 11:36:28,2022-08-18 11:37:21
"6","1","Aug","GWI","UP","1","1_Aug_GWI_UP_1",2022-08-18 11:51:11.5,493.248325058265,5.14459045388752,4.96046454323143e-30,0.918889453081996,22.454481061995,340.768428583963,4.95212968854597,0.0477769513588855,3604.03832018066,1.67911799309427,6.23160602620591e-62,0.995183193221566,5.47197331060524,343.030408755207,0.99533575647229,5.49125530969584,341.193503014656,TRUE,4.98169776358858,0.0476901417594245,5.29951122262174,2022-08-18 11:50:45,2022-08-18 11:51:38
"7","1","Aug","GWI","UP","2","1_Aug_GWI_UP_2",2022-08-18 11:55:10.5,560.587912235979,11.764260603433,1.69577345692009e-33,0.940303553568646,41.8882304895013,427.234101048455,10.7669855785272,0.106394237056421,3579.62533291608,3.73921886436458,2.1510700870118e-61,0.994948135046316,12.1855080539095,372.962424289502,0.998282873339464,7.24495362821081,427.931087097883,TRUE,10.7006527741388,0.112730712869258,12.3310003321753,2022-08-18 11:54:44,2022-08-18 11:55:37
"8","1","Aug","GWI","UP","3","1_Aug_GWI_UP_3",2022-08-18 12:00:01.5,NA,NA,NA,NA,NA,371.659983340465,10.8831207788111,0.0635976327330085,3547.12913199991,2.23513485902518,3.20645635180158e-73,0.998227411863929,7.28394213181573,369.890969552193,0.998407018984071,7.04181380339366,371.67482376361,TRUE,10.8879091582606,0.0654066656035737,7.4814537630282,2022-08-18 11:59:35,2022-08-18 12:00:28
"9","1","Aug","GWI","UP","4","1_Aug_GWI_UP_4",2022-08-18 12:05:13.5,NA,NA,NA,NA,NA,355.201096157642,5.30199373401021,0.0546079318910462,3590.39253531263,1.91919238034155,1.83413505755267e-60,0.994514107035709,6.25433681631468,345.481687318137,0.995744906419008,5.61731564733945,355.329662915887,TRUE,5.31991108593679,0.0558462895393245,6.7787394176854,2022-08-18 12:04:47,2022-08-18 12:05:40
"10","1","Aug","GWI","UP","5","1_Aug_GWI_UP_5",2022-08-18 12:09:29.5,NA,NA,NA,NA,NA,352.676622648546,6.26860404042398,0.0533462876343349,3546.73293278127,1.87485197116779,9.39322790609957e-65,0.996248217709276,6.10983861155599,348.277493571438,0.996788649461239,5.7646301766936,352.774522367252,TRUE,6.2775352124536,0.0565904782388412,5.6049310280432,2022-08-18 12:09:03,2022-08-18 12:09:56
"11","1","Aug","MSM","TR","1","1_Aug_MSM_TR_1",2022-08-31 12:13:58.5,506.259743148107,6.4405344580998,4.64166495821114e-33,0.93794913755,25.3294129980322,380.189436331642,6.38290669327059,0.0688240098927742,3754.84058019613,2.41881556024321,1.96179727367538e-59,0.993990634917757,7.88252775764545,354.416869379464,0.996537554030327,6.10181991991953,381.994710480703,TRUE,6.30338413635679,0.063660909197469,5.20020349355356,2022-08-31 12:13:32,2022-08-31 12:14:25
"12","1","Aug","MSM","TR","2","1_Aug_MSM_TR_2",2022-08-31 12:26:00.5,528.328205484124,6.30263983228719,2.59175740925177e-28,0.905585190951592,31.0719009326473,342.784838071547,6.35715593266494,0.0486773481883993,3660.42420800474,1.71076238383835,3.9403120916037e-67,0.996960449474774,5.57509724965785,332.522460493231,0.997665981295772,4.98214771432696,342.840711162193,TRUE,6.34657974607151,0.0518548919798767,5.72562365428177,2022-08-31 12:25:34,2022-08-31 12:26:27
"13","1","Aug","MSM","TR","3","1_Aug_MSM_TR_3",2022-08-31 12:20:55.5,499.075059873749,9.61471167025703,5.78994014655307e-37,0.956071376577943,23.6992036054892,421.885950559801,7.08173911832938,0.101253928021189,3741.1690852405,3.55856302204661,4.11992467323375e-53,0.989481473073322,11.5967799528265,353.347495993581,0.99725485620662,6.0417002385665,424.155269104784,TRUE,6.95940497948723,0.0831284902508639,8.67275525843569,2022-08-31 12:20:29,2022-08-31 12:21:22
"14","1","Aug","MSM","TR","4","1_Aug_MSM_TR_4",2022-08-31 12:36:27.5,483.070939021461,7.52237278273182,3.77742118168823e-36,0.952788508492239,20.4351230850447,415.235891610849,5.88153519693035,0.0952073248565015,3677.39165488203,3.34605552874381,2.42823074424016e-50,0.986557346543218,10.9042524851685,377.399772474339,0.993805326570884,7.54882356939038,418.630356922187,TRUE,5.74399827631986,0.0796985268596755,7.23344347497406,2022-08-31 12:36:01,2022-08-31 12:36:54
"15","1","Aug","MSM","TR","5","1_Aug_MSM_TR_5",2022-08-31 12:32:06.5,489.47762210617,5.23261711563109,4.98252928627105e-33,0.937779990932334,21.6840350960131,379.027173973401,5.4512581868349,0.0680873184685627,3708.58026715921,2.39292458581791,3.8905250127979e-56,0.991953011129672,7.79815326959668,350.085028677606,0.995627835303372,5.86192142506675,379.635744195754,TRUE,5.43326828715327,0.0655331695317993,6.90873437184482,2022-08-31 12:31:40,2022-08-31 12:32:33
"16","1","Aug","MSM","UP","1","1_Aug_MSM_UP_1",2022-08-31 11:49:57.5,593.131146480482,10.7324405168564,1.33486543635104e-29,0.915747060249234,56.6182366288085,416.850294453181,12.2613873761428,0.0966411906978505,3754.66404319088,3.39644865483105,1.76430218201748e-66,0.996780058347405,11.0684755130447,413.793262839093,0.997174522241228,10.5736863514684,417.476194543761,TRUE,12.287011737825,0.0893118804680245,8.71644882111795,2022-08-31 11:49:31,2022-08-31 11:50:24
"17","1","Aug","MSM","UP","2","1_Aug_MSM_UP_2",2022-08-31 11:54:53.5,525.583335162933,7.67885652324319,1.94279405987262e-30,0.9217571264759,30.2921449960152,397.726461193095,6.793381727215,0.0809581637952635,3886.39636770864,2.84526964676699,3.44725799793036e-57,0.992669103135253,9.27227248627911,389.220468504809,0.994184624219029,8.42196034870628,398.243457065593,TRUE,6.73863812521121,0.0686025528813785,7.77490621428739,2022-08-31 11:54:27,2022-08-31 11:55:20
"18","1","Aug","MSM","UP","3","1_Aug_MSM_UP_3",2022-08-31 11:59:06.5,468.616355132172,4.19167068234248,1.98288469028733e-31,0.928322746488602,17.8752379526724,325.179661496976,4.19316269211712,0.0413553955594764,3762.05999396708,1.45343281269313,1.94772070994169e-61,0.994967391769317,4.73650189714106,313.374653210086,0.996244381272288,4.17271354387339,325.181549453255,TRUE,4.19144186799698,0.0436725533286165,4.81286844392745,2022-08-31 11:58:40,2022-08-31 11:59:33
"19","1","Aug","MSM","UP","4","1_Aug_MSM_UP_4",2022-08-31 12:03:50.5,NA,NA,NA,NA,NA,359.003971055937,13.7361973612521,0.0565650299887908,3985.64245989349,1.98797447163676,4.08890735308832e-81,0.999118984490241,6.47848650047203,350.808084567841,0.999297092375925,5.90129843264404,359.024087512472,TRUE,13.7437695833423,0.0618682289021433,7.274539785633,2022-08-31 12:03:24,2022-08-31 12:04:17
"20","1","Aug","MSM","UP","5","1_Aug_MSM_UP_5",2022-08-31 12:07:57.5,537.674109883609,8.94844413582938,7.15597962913944e-33,0.936908695756453,33.8805145005428,393.845643529742,8.47391911751059,0.078100700650656,3820.96527841097,2.744844281727,5.84471948718806e-63,0.995602250937803,8.94500250318877,364.131259509993,0.997644501485654,6.67610765253523,394.097084846062,TRUE,8.4416083603772,0.0837912534569309,7.73512059191127,2022-08-31 12:07:31,2022-08-31 12:08:24
"21","1","Jul","GWI","TR","1","1_Jul_GWI_TR_1",2022-07-12 14:02:52.5,422.366449282086,3.04914947923646,2.92010613054354e-31,0.927249244893129,11.6484896932905,318.438026669489,2.70463874658612,0.038852808045792,3513.93082056255,1.36547952969783,5.2472323468161e-53,0.989383187105029,4.44987640738411,314.606574796325,0.99081646708081,4.22058285360017,318.654897931473,TRUE,2.69043746843402,0.0401969153973632,4.78086187648923,2022-07-12 14:02:26,2022-07-12 14:03:19
"22","1","Jul","GWI","TR","2","1_Jul_GWI_TR_2",2022-07-12 14:38:54.5,472.778678972039,4.2909380548279,1.53866762502666e-30,0.922454714623827,18.5775978114251,371.020224177291,4.17555973145952,0.0632220133192,3466.43251645362,2.2219337380172,7.8449844970382e-52,0.988219492443228,7.24092181869726,364.724819509692,0.990264386843212,6.71290005720365,371.068104489373,TRUE,4.16198136496358,0.0680790227551184,7.48484343964064,2022-07-12 14:38:28,2022-07-12 14:39:21
