"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t"
"1","Aug","GWI","TR","1","1_Aug_GWI_TR_1","2022-08-18 11:16:23",NA,NA,NA,NA,NA,240.091489010443,0.112116345726674,0.0188092627717195,17682.2949970321,0.661050373842211,2.22105743019306e-07,0.405917478607573,2.15425599481806,188.125250163331,0.789263949663993,1.30845867332626,240.66821022697,TRUE,0.0988701965813345,0.0177282642704731,2.06060793569357,2022-08-18 11:15:57,2022-08-18 11:16:50,0,0.007,32.1
"1","Aug","GWI","TR","2","1_Aug_GWI_TR_2","2022-08-18 11:21:23",219.942727938478,-0.352551399272485,1.00523405122894e-18,0.779889199062931,1.78761586917683,187.212804535432,-0.225037714439151,0.0115274598288163,17776.2741459777,0.405131860922663,1.35902313440624e-25,0.879936428195708,1.32025905228936,187.118726169858,0.888702688615877,1.29632092247158,187.690399625519,TRUE,-0.220872815292715,0.0104181552728152,0.981288804120731,2022-08-18 11:20:57,2022-08-18 11:21:50,0.001,0.00961016949152542,30.9779661016949
"1","Aug","GWI","TR","3","1_Aug_GWI_TR_3","2022-08-18 11:25:55",NA,NA,NA,NA,NA,181.941623801304,-0.179754823114391,0.010978345824875,17861.5244009697,0.385833283302004,3.61131886433123e-22,0.837547781499794,1.25736811662718,185.612385360781,0.838535240669,1.27836586273455,181.997667034379,TRUE,-0.179548748794815,0.0114075022286744,1.15636184299454,2022-08-18 11:25:29,2022-08-18 11:26:22,0.000847457627118644,0.0279661016949153,29.2457627118644
"1","Aug","GWI","TR","4","1_Aug_GWI_TR_4","2022-08-18 11:30:46",NA,NA,NA,NA,NA,193.950107656325,0.116115849239552,0.0122694745836071,17820.3881324413,0.431209923471101,6.73067980972773e-13,0.63267368625567,1.40524323019956,166.766525099278,0.793814378106416,1.07367128854301,193.9556525871,TRUE,0.116775124304261,0.0135482999764517,1.63152756058555,2022-08-18 11:30:20,2022-08-18 11:31:13,0.000694915254237288,0.0382203389830508,28.0915254237288
"1","Aug","GWI","TR","5a","1_Aug_GWI_TR_5a","2022-08-18 11:40:46",215.443147715655,1.32833333542728,9.75141302688328e-42,0.971207889014778,1.71466895968186,255.287106635796,0.616784555476225,0.021650956039024,17824.7139296374,0.760921507522205,2.12566667237865e-33,0.939783131746745,2.47971982776153,189.657162395052,0.983414826978692,1.3271505917428,255.357699582381,TRUE,0.620280339692554,0.0215687150093407,3.00905931195145,2022-08-18 11:40:20,2022-08-18 11:41:13,0.002,0.0483898305084746,28
"1","Aug","GWI","UP","1","1_Aug_GWI_UP_1","2022-08-18 11:51:11",NA,NA,NA,NA,NA,204.180094389223,-0.0315593131880489,0.0134884873936832,17751.2114726765,0.474052053096238,0.0231727293160426,0.0952477874350329,1.54485878481954,187.426662618459,0.383943735787548,1.30002234925304,204.185763349702,TRUE,-0.0321939222313539,0.0133768806180726,1.28624567380899,2022-08-18 11:50:45,2022-08-18 11:51:38,0.002,0.0412033898305085,27.8
"1","Aug","GWI","UP","2","1_Aug_GWI_UP_2","2022-08-18 11:55:10",NA,NA,NA,NA,NA,189.093974089911,0.193048293087671,0.0117300067357158,17699.2959161555,0.412250359406708,2.88654270366917e-22,0.838936533542863,1.3434570847543,185.454637192435,0.86018371832147,1.27650000468222,189.313246197953,TRUE,0.188904662737482,0.0114919855973021,1.01554933605248,2022-08-18 11:54:44,2022-08-18 11:55:37,0.00308474576271186,0.000677966101694915,28.0254237288136
"1","Aug","GWI","UP","3","1_Aug_GWI_UP_3","2022-08-18 12:00:01",159.839971511823,-0.147274728565076,1.55451291021207e-16,0.733096603560291,1.02467533026353,145.456539105621,-0.111380137374387,0.00783107593912279,17724.1753283739,0.275222678313969,1.4690832715714e-19,0.795508395168915,0.896906087839641,149.361333513114,0.795868609838141,0.913862373483999,145.501870726463,TRUE,-0.109746849036001,0.00742630515735389,0.871336514985306,2022-08-18 11:59:35,2022-08-18 12:00:28,0.002,0,28
"1","Aug","GWI","UP","4","1_Aug_GWI_UP_4","2022-08-18 12:05:13",NA,NA,NA,NA,NA,189.926314515144,-0.0618789051682445,0.0118207574582172,17719.5658634531,0.415439787922013,3.01357596739279e-06,0.345111093277454,1.35385091519601,181.35925401757,0.481083870120882,1.22900112601208,189.94893244113,TRUE,-0.0614123644084164,0.0122156476527988,1.47873304662676,2022-08-18 12:04:47,2022-08-18 12:05:40,0.003,0,27.9728813559322
"1","Aug","GWI","UP","5","1_Aug_GWI_UP_5","2022-08-18 12:09:29",NA,NA,NA,NA,NA,181.631832174265,-0.361894815322196,0.010946900209204,17692.9697793208,0.384728129089037,1.37925200634998e-36,0.954581383623077,1.25376659822149,184.587146232332,0.955451608962117,1.26628781215964,181.645129665889,TRUE,-0.363123546918735,0.0109516416178634,1.34619324975353,2022-08-18 12:09:03,2022-08-18 12:09:56,0.003,0.0023728813559322,27.8813559322034
