"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean","H2S_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Dilution","Analysis_rundate","Run_notes","Field_notes"
"13","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202209_TR_LYSB_20CM",2022,9,22,NA,NA,147.141799018232,5.27577403841922,3.58550328568806,"adl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"14","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202209_TR_LYSB_45CM",2022,9,22,NA,NA,20.6249063068121,1.84619946940677,8.9513108178193,"Within Range","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"15","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202209_TR_LYSC_10CM",2022,9,22,NA,NA,0.0673688090948558,0.0494714946198502,73.4338268473678,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"16","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202209_TR_LYSC_20CM",2022,9,22,NA,NA,20.2984110998149,0.603200695138068,2.97166459075,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"17","COMPASS: Synoptic","CB","GWI","TR","C",45,"GWI_202209_TR_LYSC_45CM",2022,9,22,NA,NA,0.0673688090948558,0.0494714946198502,73.4338268473678,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"18","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202209_UP_LYSA_45CM",2022,9,22,NA,NA,0,0,0,"bdl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"19","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202209_UP_LYSB_10CM",2022,9,22,NA,NA,0,0,0,"bdl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"20","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202209_UP_LYSB_20CM",2022,9,22,NA,NA,0.137332067737115,0.0494714946198502,36.0232649482492,"Within Range","High CV","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"21","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202209_UP_LYSB_45CM",2022,9,22,NA,NA,0.016193589886863,0.0229011944415094,141.42135623731,"Within Range","High CV","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"22","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202209_UP_LYSC_10CM",2022,9,22,NA,NA,0.895267369694928,0.0403933062104921,4.5118707078821,"Within Range","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"23","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202209_UP_LYSC_20CM",2022,9,22,NA,NA,0.312240214342765,0,0,"Within Range","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"24","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202209_WC_LYSA_10CM",2022,9,22,NA,NA,0.102350438415986,0,0,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"25","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202209_WC_LYSA_20CM",2022,9,22,NA,NA,0.941909542123102,0,0,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"26","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202209_WC_LYSA_45CM",2022,9,22,NA,NA,1.12847823183579,0.0403933062104921,3.57944930357946,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"27","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202209_WC_LYSB_10CM",2022,9,22,NA,NA,0.207295326379375,0.0494714946198502,23.8652243077161,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"28","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202209_WC_LYSB_20CM",2022,9,22,NA,NA,0.312240214342765,0,0,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"29","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202209_WC_LYSB_45CM",2022,9,22,NA,NA,0.137332067737115,0.0494714946198502,36.0232649482492,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"30","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202209_WC_LYSC_10CM",2022,9,22,NA,NA,0.801983024838582,0,0,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"31","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202209_WC_LYSC_20CM",2022,9,22,NA,NA,0.417185102306154,0.0494714946198502,11.858403942609,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"32","COMPASS: Synoptic","CB","GWI","WC","C",45,"GWI_202209_WC_LYSC_45CM",2022,9,22,NA,NA,0.347221843663895,0.0494714946198501,14.2478059841586,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"33","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202209_SW_A",2022,9,18,NA,NA,0,0,0,"bdl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"34","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202209_SW_B",2022,9,18,NA,NA,0,0,0,"bdl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"35","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202209_SW_C",2022,9,18,NA,NA,0,0,0,"bdl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"36","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202209_TR_LYSA_10CM",2022,9,18,NA,NA,4.27682487073748,0.080786612420984,1.88893898774615,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"37","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202209_TR_LYSA_20CM",2022,9,18,NA,NA,1.82811081825839,0.040393306210492,2.20956551468658,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"38","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202209_TR_LYSA_45CM",2022,9,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"39","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202209_TR_LYSB_10CM",2022,9,18,NA,NA,5.46620026765589,0.161573224841968,2.95585995628471,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"40","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202209_TR_LYSB_20CM",2022,9,18,NA,NA,23.4234366525025,0.586746664562889,2.50495549934686,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"41","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202209_TR_LYSC_10CM",2022,9,18,NA,NA,0.778661938624496,0.0403933062104921,5.18752801528308,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"42","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202209_TR_LYSC_20CM",2022,9,18,NA,NA,20.4150165308854,0.330633460955142,1.61956009418329,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"43","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202209_TR_LYSC_45CM",2022,9,18,NA,NA,7.02871304399969,0.320611928593929,4.56145992284648,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"44","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202209_UP_LYSA_20CM",2022,9,18,NA,NA,3.49556848256558,0.34630046233895,9.90684245112493,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"45","COMPASS: Synoptic","CB","MSM","UP","A",45,"MSM_202209_UP_LYSA_45CM",2022,9,18,NA,NA,0.312240214342765,0.0989429892397003,31.6880993205714,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"46","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202209_UP_LYSB_10CM",2022,9,18,NA,NA,0.277258585021635,0.0494714946198502,17.8430884713596,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"47","COMPASS: Synoptic","CB","MSM","UP","B",20,"MSM_202209_UP_LYSB_20CM",2022,9,18,NA,NA,0.767001395517452,0.0494714946198502,6.4499875631223,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"48","COMPASS: Synoptic","CB","MSM","UP","B",45,"MSM_202209_UP_LYSB_45CM",2022,9,18,NA,NA,0.207295326379375,0.0494714946198502,23.8652243077161,"Within Range","High CV","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"49","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202209_UP_LYSC_10CM",2022,9,18,NA,NA,0.825304111052669,0.0807866124209841,9.78870834872511,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"50","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202209_UP_LYSC_20CM",2022,9,18,NA,NA,7.23860281992647,0.494714946198502,6.83439827416207,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"51","COMPASS: Synoptic","CB","MSM","UP","C",45,"MSM_202209_UP_LYSC_45CM",2022,9,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"52","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202209_WC_LYSA_10CM",2022,9,18,NA,NA,153.251923606322,7.22283821449811,4.71304897487116,"adl","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"53","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202209_WC_LYSA_20CM",2022,9,18,NA,NA,172.188645612161,2.04255973233917,1.18623369449101,"adl","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"54","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202209_WC_LYSA_45CM",2022,9,18,NA,NA,0.662056507554063,0,0,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"55","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202209_WC_LYSB_10CM",2022,9,18,NA,NA,170.719417180673,3.08975789680711,1.80984562144868,"adl","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"56","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202209_WC_LYSB_20CM",2022,9,18,NA,NA,177.132715889547,2.35115414302215,1.32734042450308,"adl","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"57","COMPASS: Synoptic","CB","MSM","WC","B",45,"MSM_202209_WC_LYSB_45CM",2022,9,18,NA,NA,1.15179931804988,0.0699632586422597,6.0742576893269,"Within Range","Within Range","Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"58","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202209_WC_LYSC_10CM",2022,9,18,NA,NA,166.778153610493,6.4298987993301,3.85536034554443,"adl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"59","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202209_WC_LYSC_20CM",2022,9,18,NA,NA,173.447984267721,3.0706884048118,1.77037998900703,"adl","Within Range","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
"60","COMPASS: Synoptic","CB","MSM","WC","C",45,"MSM_202209_WC_LYSC_45CM",2022,9,18,NA,NA,0.417185102306154,0.0494714946198502,11.858403942609,"Within Range","High CV","Dup perc diff out of range; Spk recovery out of range",1,"202209","September reruns plate was not run. 
Plate1 std curve used. 
Half of MCs were bad. 
Some samples still high CV and adl. 
7/11 spks were bad. 
Sample still had high CV and some samples adl. 
",""
