"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean","H2S_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Dilution","Analysis_rundate","Run_notes","Field_notes"
"28","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202207_TR_LYSA_10CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"29","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202207_TR_LYSA_20CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"30","COMPASS: Synoptic","CB","GWI","TR","A",45,"GWI_202207_TR_LYSA_45CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"31","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202207_TR_LYSB_10CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"32","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202207_TR_LYSB_20CM",2022,7,13,NA,NA,171.187318800941,4.88517298152349,2.85370027157446,"adl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"33","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202207_TR_LYSB_45CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"34","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202207_TR_LYSC_10CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"35","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202207_TR_LYSC_20CM",2022,7,13,NA,NA,35.911150921722,2.1810976224292,6.07359431944546,"Within Range","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"36","COMPASS: Synoptic","CB","GWI","TR","C",45,"GWI_202207_TR_LYSC_45CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"37","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE1",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"38","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE2",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"39","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE3",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"40","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE4",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"41","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE5",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"42","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE6",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"43","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE7",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"44","COMPASS: Synoptic","CB","GWI","TR","RHZ",NA,"GWI_202207_TR_RHZ_TREE8",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"45","COMPASS: Synoptic","CB","GWI","UP","A",10,"GWI_202207_UP_LYSA_10CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"46","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202207_UP_LYSA_20CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"47","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202207_UP_LYSA_45CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"48","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202207_UP_LYSB_10CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"49","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202207_UP_LYSB_20CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"50","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202207_UP_LYSB_45CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"51","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202207_UP_LYSC_10CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"52","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202207_UP_LYSC_20CM",2022,7,13,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"53","COMPASS: Synoptic","CB","GWI","WC","SipA",10,"GWI_202207_WC_SIPA_10CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"54","COMPASS: Synoptic","CB","GWI","WC","SipA",20,"GWI_202207_WC_SIPA_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"55","COMPASS: Synoptic","CB","GWI","WC","SipA",45,"GWI_202207_WC_SIPA_45CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"56","COMPASS: Synoptic","CB","GWI","WC","SipB",10,"GWI_202207_WC_SIPB_10CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"57","COMPASS: Synoptic","CB","GWI","WC","SipB",20,"GWI_202207_WC_SIPB_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"58","COMPASS: Synoptic","CB","GWI","WC","SipB",45,"GWI_202207_WC_SIPB_45CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"59","COMPASS: Synoptic","CB","GWI","WC","SipC",10,"GWI_202207_WC_SIPC_10CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"60","COMPASS: Synoptic","CB","GWI","WC","SipC",20,"GWI_202207_WC_SIPC_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"61","COMPASS: Synoptic","CB","GWI","WC","SipC",45,"GWI_202207_WC_SIPC_45CM",NA,NA,NA,NA,NA,27.3620835840493,9.19904109379634,33.6196659349397,"Within Range","High CV","Spk recovery out of range",50,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"62","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202207_UP_LYSA_20CM",2022,7,14,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"63","COMPASS: Synoptic","CB","MSM","UP","A",45,"MSM_202207_UP_LYSA_45CM",2022,7,14,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"64","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202207_UP_LYSB_10CM",2022,7,14,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"65","COMPASS: Synoptic","CB","MSM","UP","B",20,"MSM_202207_UP_LYSB_20CM",2022,7,14,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"66","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202207_UP_LYSC_10CM",2022,7,14,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"67","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202207_UP_LYSC_20CM",2022,7,14,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202207","Plate2 std curve used. 
Some high CV, adl, and bdl samples. 
5/6 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
